timetweet,isitweet,favcount,retwcount,id,name
2022-09-20 04:37:09,"b'RT @samsulb06367787: Bjorka  MEMBOCORKAN DOKUMEN PRIBADI MILIK PARTAI KOMUNIS INDONESIA,, \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81#Bjorka #munir https://t.co/7U2VHTw18L'",0,294,1572082411479117824,Hasanul17561266
2022-09-20 04:37:03,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572082385990328326,NJunawar
2022-09-20 04:36:48,b'Berita Bjorka cek https://t.co/cguSvfbbgv',0,0,1572082322324987904,Kconk_Mania
2022-09-20 04:36:18,"b'@6undul0h Apa pernah ada kejadian jual beli channel Telegram yaa.. bukannya setiap orang bisa bikin selama punya akun Telegram. Sekelas Bjorka mosok beli Channel Telegram Bjorkanesia, untuk apa..??'",0,0,1572082197158567937,Agus_Purwadi
2022-09-20 04:36:06,b'@bjorkanismreal Hai bjorka',0,0,1572082149452578817,REVAL91013404
2022-09-20 04:35:55,"b'Terima kasih #bjorka.\n\nBesok2 tolonglah bantuin RUU Perampasan Aset Korupsi, okay??\nMohon dibajak rekening anggota DPR. \n\n#bjorkanism\n#bjorkanesian https://t.co/r8TMUalkQq'",0,0,1572082101536825345,Suryanata180808
2022-09-20 04:35:52,b'RT @radaraktual: Sikap Golkar Terkait Bjorka Menjajah Kedaulatan Siber\xc2\xa0Indonesia https://t.co/faqp1hKVhg',0,9,1572082087955681280,golkarpedia
2022-09-20 04:35:38,"b'RT @geloraco: Jebol Lagi Jebol Lagi: Kali Ini Data Pertamina, Pelaku Hacker Desorden, Bukan Bjorka https://t.co/fS22UkObtB'",0,77,1572082028824391686,kinhikmat
2022-09-20 04:35:31,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572082001771130882,DianGara
2022-09-20 04:35:29,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572081993965539328,babybuy_
2022-09-20 04:35:16,b'Bukan Bjorka tapi Bojoku https://t.co/vZnEFBjpp7',0,0,1572081937216307201,farihsetaaji
2022-09-20 04:34:51,"b'RT @vincentrcrd: Saya punya channel telegram, terus saya jual ke orang lain. Kemudian channel telegram itu disalahgunakan oleh orang yang m\xe2\x80\xa6'",0,1125,1572081831218118656,jundurr
2022-09-20 04:34:50,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572081827892056064,oryzaeesativa
2022-09-20 04:34:20,"b'@tvOneNews Kemungkinan pertama memang #bjorka seorang yg ahli sehingga sulit untuk di lacak, ke dua krn rezim mungkin yg memberi makan'",0,0,1572081703564513281,Jokoimam900
2022-09-20 04:33:53,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572081590083387394,txtsambathidup
2022-09-20 04:33:40,"b'RT @OposisiCerdas: Bjorka Cerdas tak Terpancing Provokasi Nikita Mirzani, Dianggap tak Level\nhttps://t.co/xZgbOyNkCr'",0,27,1572081534353674241,WulanPuspitaz
2022-09-20 04:32:51,"b'Usut Hacker Bjorka, Polri Sebut Bakal Ada Tersangka Lain\n\nhttps://t.co/SMHsViBut1'",0,0,1572081331248701440,kontenislam_com
2022-09-20 04:32:03,b'RT @Inijuju1: #bjorkanism #Bjorka jangan sampai berita ini hilang gara-gara bjorka! https://t.co/X8GJphWboF',0,20486,1572081128722534406,urfwennd
2022-09-20 04:32:00,b'prnahnya berak kluar bjorka sih https://t.co/QK5735y0UT',0,0,1572081114449321984,blxxdysiren
2022-09-20 04:31:50,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572081074662166528,reynaldi_erick
2022-09-20 04:31:31,"b'Running text milik sebuah homestay di Borobudur, Magelang, dihack oleh Bjorkanism KW. Begini cerita sang pemilik mengetahui peretasan tersebut.\n\xc2\xa0https://t.co/MpAMZykKFe'",0,0,1572080993963737088,detik_jateng
2022-09-20 04:31:30,b'RT @fazanyaa: \xf0\x9f\xa4\x8d Rekomendasi lip tint cocok untuk sehari-hari UNDER 50K \xf0\x9f\xa4\x8d\n\n#PrediksiGoesToUSA #bjorka #KPOPLAND_IN_JAKARTA\n#Shopee1010Brands\xe2\x80\xa6',0,131,1572080990209847298,hotinwow
2022-09-20 04:31:24,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572080966323294208,hdsambodo
2022-09-20 04:31:05,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572080885524230146,safitri_echi
2022-09-20 04:30:54,"b'@detikcom Masa kudu BSSN turun, seperti kasus @bjorka cuma buat nyari penyebar tabloid\nFillingg saya, paling\xc2\xb2 kerjaan cebi'",0,0,1572080840531935233,Herybaders
2022-09-20 04:30:48,b'RT @TretanMuslim: Itu yg membongkar kasus Natalie dan Afi lebih baik ikutan nyari Bjorka. Sepertinya kinerjanya meyakinkan',0,2069,1572080814112018432,awodgagal
2022-09-20 04:30:46,b'@kang___L Miai bjorka tercapai',0,0,1572080804758704128,yana_yan83
2022-09-20 04:30:44,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572080796625928193,HiyamAsta
2022-09-20 04:30:33,"b'@infotwitwor_ wkwkwkwk lanjut terusss sampe nutupin kasus sambo, bbm, bjorka dlsb'",0,0,1572080749255462912,istrulyyours
2022-09-20 04:30:14,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572080671627317249,suh_santi
2022-09-20 04:30:01,"b'RT @BeritakanID_com: Jebol Lagi Jebol Lagi: Kali Ini Data Pertamina, Pelaku Hacker Desorden, Bukan Bjorka\nhttps://t.co/7cQWsH4bzr'",0,427,1572080618409963522,LauraFadillah1
2022-09-20 04:29:58,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572080603994140673,ngisupeug
2022-09-20 04:29:51,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572080574826942465,royanalfasamawa
2022-09-20 04:29:50,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572080568418070528,waktufajar808
2022-09-20 04:29:45,b'RT @whereisguz: bjorka ini kalo kerja di indonesia jobdesknya pasti install ulang windows sama linux',0,2,1572080551573753856,mundolinuxbot
2022-09-20 04:29:45,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572080549862449154,siaga_revolusi
2022-09-20 04:29:37,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572080517255929856,smgtysyg
2022-09-20 04:29:29,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572080482225115136,oneinabbillion
2022-09-20 04:29:23,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572080455549325313,ishbhhnfn
2022-09-20 04:29:19,"b'RT @6undul0h: Sebentar..., bjorka itu khan hacker ya\xf0\x9f\x99\x84, bisa bobol sistem keamanan di sini...\n\nLha kok akun tele bukannya dibobol malah dibe\xe2\x80\xa6'",0,44,1572080439015411712,DianGara
2022-09-20 04:29:06,b'RT @haiitsmeDya: Rekomendasi gaun vintage rate 4.8++\n\xf0\x9f\x94\x97https://t.co/wFhv1Mbf69\n\xf0\x9f\x94\x97https://t.co/KTMfAFvO7C\n\xf0\x9f\x94\x97https://t.co/oUS7e6cnCS\n\xf0\x9f\x94\x97https://t.\xe2\x80\xa6',0,134,1572080386720825344,hotinwow
2022-09-20 04:28:51,b'RT @AN0NSERAM: spill barang unik dan berguna\n.\n.\n\xf0\x9d\x98\x95\xf0\x9d\x98\xa2\xf0\x9d\x98\xb4\xf0\x9d\x98\xaa \xf0\x9d\x98\x8b\xf0\x9d\x98\xaa\xf0\x9d\x98\xa6\xf0\x9d\x98\xb5 \xf0\x9d\x98\x92\xf0\x9d\x98\xa6\xf0\x9d\x98\xae\xf0\x9d\x98\xa2\xf0\x9d\x98\xb4\xf0\x9d\x98\xa2\xf0\x9d\x98\xaf \xf0\x9d\x98\x9a\xf0\x9d\x98\xa2\xf0\x9d\x98\xa4\xf0\x9d\x98\xa9\xf0\x9d\x98\xa6\xf0\x9d\x98\xb5\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\nRp. 9.000\nlink: https://t.co/5d5VnUkwBa\n.\n.\ntags: nat\xe2\x80\xa6',0,6,1572080322325676034,ochatea___
2022-09-20 04:28:29,b'RT @rekomendasihitz: white shoes reccommendation \xe2\x9b\xb8\xef\xb8\x8f\n\n\xe2\x80\x94thread \n\nyoasobi natalie hitc piala asia bjorka treasure concept poster senin senyap\xe2\x80\xa6',0,138,1572080228683620353,kusukaacookies
2022-09-20 04:28:25,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572080213588348928,GulamArc_
2022-09-20 04:28:17,b'RT @hjwhat: rekomendasi botol minum kiyowo \xf0\x9f\x8d\x92\n\n\xe2\x80\x94thread\n\nyoasobi senin hitc natalie 30 menit piala asia peningkatan ekonomi negara laptop reh\xe2\x80\xa6',0,102,1572080180931497984,kusukaacookies
2022-09-20 04:28:13,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572080161939660800,BUMxBAEIRENE
2022-09-20 04:28:11,b'RT @rekomendasihitz: \xe2\x9c\xa8 rekomendasi sweater kekinian under 100k \xe2\x9c\xa8\n\n\xe2\x80\x94thread\n\nyoasobi senin hitc natalie 30 menit piala asia peningkatan ekono\xe2\x80\xa6',0,146,1572080155753074688,kusukaacookies
2022-09-20 04:27:56,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572080093878710273,razky_RK
2022-09-20 04:27:55,"b'RT @KompasTV: Setelah Bjorka Beraksi Bocorkan Data Para Pejabat, DPR Resmi Sahkan UU Perlindungan Data Pribadi https://t.co/VdAFFHshCu http\xe2\x80\xa6'",0,12,1572080088212189184,Adm61481192
2022-09-20 04:27:55,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572080086224084995,ChaplinRizki
2022-09-20 04:27:49,b'@Dennysiregar7 Bang apa benar ente hidup dari duit pajak spt kata bjorka?',0,0,1572080061209255938,bambang78113
2022-09-20 04:27:43,"b'RT @KompasTV: Setelah Bjorka Beraksi Bocorkan Data Para Pejabat, DPR Resmi Sahkan UU Perlindungan Data Pribadi https://t.co/VdAFFHshCu http\xe2\x80\xa6'",0,12,1572080039507927040,Haidary__
2022-09-20 04:27:39,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572080019224272897,bukanbobbabiasa
2022-09-20 04:27:25,"b'@pandji Gue si yakin Bjorka bakal kooperatif dan menghormati proses hukum dan tunduk dg arahan hukum di Indonesia..\nKita liat aja nanti,  \nKalau gue salah. Ya biarin.'",0,0,1572079964111118336,herlanmustopa
2022-09-20 04:27:06,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572079880577372161,irulchazi
2022-09-20 04:27:04,"b""Minta bantu @Bjorka utk : \n1.Buka data Pemilu Real 2014 &amp; 2019 \n2.Acak\xc2\xb2 Akun BuzzeRp\n3.Hapus BI Checking di seluruh Bank\n4.Ngelacak Nmr Do'i yg Nakal...\nHayoooo.... Done !! \xf0\x9f\xa4\x97""",0,0,1572079873040199682,iwanqmiz
2022-09-20 04:27:01,b'Ada LBH gugat bjorka ke pengadilan karena merugikan masyarakat terkait privasi data. Institusi yg datanya mengalami kebocoran ga digugat juga karena lalai?',0,0,1572079859672940551,gdrmwn
2022-09-20 04:26:50,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572079815351762945,byyouniverse
2022-09-20 04:26:44,b'Penguatan sistem pelaporan aksi #RombongSedekah kepada donatur\n\nhttps://t.co/i4MGtl4cjS\n\n#Romsed #Bjorka #bjorka Selasa Pagiiii #Sedekah #Berbagi #aksi https://t.co/NEXlJ06iNb',0,0,1572079789166727169,rombong_sedekah
2022-09-20 04:26:44,"b'Pemuda Madiun Tersangka, Hacker Bjorka Buka Suara Minta Hubungkan Pemerintah Indonesia https://t.co/8tlNiY4MjM \n\n#KimTaeRi Bakamla Rehan jennie kim Wadas YOASOBI Nescafe Morninggg cakep banget'",0,0,1572079788315275264,JHaduw
2022-09-20 04:26:33,b'RT @hjwhat: rekomendasi botol minum kiyowo \xf0\x9f\x8d\x92\n\n\xe2\x80\x94thread\n\nyoasobi senin hitc natalie 30 menit piala asia peningkatan ekonomi negara laptop reh\xe2\x80\xa6',0,102,1572079743339728896,srterahlo
2022-09-20 04:26:21,b'@rakaconq wkwkwk bjorka: banjarnegara jorjoran kawinan \xf0\x9f\x98\xb6\xe2\x80\x8d\xf0\x9f\x8c\xab',0,0,1572079695361101827,Jalu_jago
2022-09-20 04:26:16,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572079671357091841,srterahlo
2022-09-20 04:26:03,"b'Di Tengah Bjorka Bocorkan Data Para Pejabat, DPR Resmi Sahkan UU Perlindungan Data Pribadi https://t.co/WjWbwbHaDf https://t.co/CXIeHOBoZb'",5,0,1572079619679080449,KompasTV
2022-09-20 04:25:59,"b'RT @KompasTV: Setelah Bjorka Beraksi Bocorkan Data Para Pejabat, DPR Resmi Sahkan UU Perlindungan Data Pribadi https://t.co/VdAFFHshCu http\xe2\x80\xa6'",0,12,1572079600699838469,Ikaarlina1
2022-09-20 04:25:37,"b'Usut Hacker Bjorka, Polri Sebut Bakal Ada Tersangka Lain https://t.co/dyAArvnFJR'",0,0,1572079511306661888,Newstagar
2022-09-20 04:25:33,b'RT @ZOO_FESS: Kayaknya dia deh bjorka zoo https://t.co/oDY1jUi4Ft',0,41,1572079492532932610,appetitebabe
2022-09-20 04:25:33,"b'Apakah keramaian ttg Bjorka perlahan menghilang seiring disahkannya UU PDP?\n\nTok, DPR Sahkan RUU PDP Jadi Undang-Undang \n\nKlik link untuk baca: https://t.co/ERIaPOQNnG'",0,0,1572079490641317888,CrowDits
2022-09-20 04:25:22,b'RT @TretanMuslim: Itu yg membongkar kasus Natalie dan Afi lebih baik ikutan nyari Bjorka. Sepertinya kinerjanya meyakinkan',0,2069,1572079445594480640,muerdos
2022-09-20 04:25:08,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572079385766932482,Big_Days
2022-09-20 04:24:44,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572079288652042241,gorgeousdoyy_
2022-09-20 04:24:40,b'RT @fazanyaa: \xf0\x9f\xa4\x8d Detox tea &amp; Slimming tea \xf0\x9f\xa4\x8d \nmembantu menurunkan berat badan dalam satu Minggu\n\nBjorka AFI nihaya Nathalie #BlinkApologizeto\xe2\x80\xa6',0,141,1572079270008360962,hotinwow
2022-09-20 04:24:15,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572079167411458050,yuruyurukao
2022-09-20 04:24:06,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572079127628509186,kusukaacookies
2022-09-20 04:24:03,"b'RT @hyang_wisnu: Polisi dan BIN Kantongi Identitas Hacker Bjorka\n\nMenko Polhukam @mohmahfudmd mengatakan, Polri dan BIN telah mengantongi i\xe2\x80\xa6'",0,17,1572079115452448769,Ddwie5
2022-09-20 04:24:03,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572079113686622212,alfanDJS
2022-09-20 04:24:02,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572079110540906498,TukangRetwet20
2022-09-20 04:23:57,b'@hyang_wisnu @mohmahfudmd Padahal kita menunggu identitas hacker Bjorka bisa diungkap ke publik lho Pak. \n@PlateJohnny  @kemkominfo',0,0,1572079089628123136,Ddwie5
2022-09-20 04:23:48,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572079051921321984,rizkyyybn
2022-09-20 04:23:42,b'Padahal kita menunggu identitas hacker Bjorka bisa diungkap ke publik lho Pak. \nJohnny Plate @kemkominfo https://t.co/Z8Ox88dUQ0',0,0,1572079027917320197,Ddwie5
2022-09-20 04:23:37,b'RT @_selebtwiter: Putra aji seorang pemuda yg sejak umur 15 thn diajak bekerja sama dgn  NASA \nMemberikan penjelasan tentang hacker Bjorka\xe2\x80\xa6',0,7,1572079005033197568,GunGunG49169853
2022-09-20 04:23:35,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572078996573290497,darmanSrb
2022-09-20 04:23:26,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572078959579500547,tugujaya
2022-09-20 04:23:20,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572078935743303681,chndrysf
2022-09-20 04:23:10,b'RT @MMargani5: Akibat GONJANG-GANJING Kasus Sambo &amp; Bjorka dll nya maka..\nAda yg \xf0\x9f\x91\x87\xf0\x9f\xa7\x90\xf0\x9f\x91\x87TERLUPAKAN\xe2\x9d\x97\n\nKasus dugaan korupsi PT Duta Palma Group d\xe2\x80\xa6',0,463,1572078891686334464,SigitWidadi
2022-09-20 04:22:55,b'@detikcom Aku malu jadi warga negara Indonesia yg punya departemen kepolisian tapi kerja nol. Cuma terkenal sbagai salah satu departemen terkorup 18 besar seAsia.\nDan anehnya kebakaran jenggot saat masyarakat menganggap Bjorka sebagai pahlawan.\nPengayom dan melayani rakyat itu HOAX https://t.co/aQKJQ2kuil',0,0,1572078828281004033,talkmoregrapher
2022-09-20 04:22:36,b'@ClassicalOpera @Asa_Afi Sambo &amp; bjorka kalah su \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,0,1572078749746868224,zmdxp
2022-09-20 04:22:29,"b'@butterflyefct_ Kasus sambo sama BBM naik ketutup kasus bjorka, kasus bjorka ketutup kasus selingkuh... dahlah'",0,0,1572078719241703427,Nangim__
2022-09-20 04:22:28,b'RT @KontraS: Komite Aksi Solidaritas untuk Munir menilai apa yg disampaikan Bjorka bahwa ada BIN di balik Pembunuhan Munir sebetulnya adala\xe2\x80\xa6',0,45,1572078715789803521,WongIndonesiaOK
2022-09-20 04:22:26,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572078710047772678,baileysummer_
2022-09-20 04:22:23,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572078696928014338,fchrzl
2022-09-20 04:22:02,"b'RT @Askrlfess: [askrl] kalian terlalu fokus sama bjorka dan afi, sampai tidak sadar keluarga brigadir J sudah menyerah melawan sambolado ht\xe2\x80\xa6'",0,58,1572078609044733952,winseoblue
2022-09-20 04:21:48,"b'@ismailfahmi ""Kami tidak akan gentar, walau sistem online pengadilan bisa saja diretas oleh Bjorka"" , Dengan kekuatan semangat dan persahabatan kita bisa melewati semua cobaan ini!!!!'",0,0,1572078548890054657,baimbot_
2022-09-20 04:21:38,"b'RT @tubbirfess: Polisi nyari bjorka 1 bulan sampe mesti pake penangkapan settingan, netijen nyari identitas Natalie ganyampe seminggu kebon\xe2\x80\xa6'",0,591,1572078508729585667,consdellation
2022-09-20 04:21:21,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572078437598371840,shofiyullohm_
2022-09-20 04:21:12,"b'RT @kyagengsare: @Puthutea Akhir e Bjorka mung dadi pengalihan isu cak, biadab'",0,1,1572078396024426496,subisaja
2022-09-20 04:20:40,b'RT @racunindo: Lalisa Oversized Crop\n\xe2\xad\x90\xef\xb8\x8f4.9\nhttps://t.co/RTpaR3N064\n\nmotor listrik militer adam levine senyap bergerak cepat rehan behati yo\xe2\x80\xa6',0,118,1572078265258635264,hypetritsatu
2022-09-20 04:20:36,b'RT @detikcom: Nikita Mirzani lancarkan serangan ke Bjorka. Ia mengancam akan membongkar identitas sang hacker!  https://t.co/hl62zooixa',0,72,1572078246585593865,fdferifd
2022-09-20 04:20:27,"b'@herrikusnadi @Paltiwest Bukan tidak mengakui tp mempertanyakan bukti korupsinya mana? Kalo cm nuduh , hekker bjorka jg ahli nuduh\n\nDr 10 lembaga survey cm 3 yang bilang rakyatDKI puas\nYg 7 bilang tidak puas dan menyesal memilihnya'",0,0,1572078208262238209,LanasSutanto
2022-09-20 04:20:09,"b'@CNNIndonesia Mendinglah, meski terlambat. Udah kejadian Bjorka baru pada sadar pentingnya UU ini. Krn kebocoran data bisa juga menimpa para legislator. Tipikal org kita banget, kejadian dulu, baru mikir.'",0,0,1572078134471819265,udatauhid
2022-09-20 04:20:07,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572078123960922112,Andy56189515
2022-09-20 04:19:58,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572078085830479872,bimbiimmbaaappp
2022-09-20 04:19:45,"b'RT @BeritakanID_com: Jebol Lagi Jebol Lagi: Kali Ini Data Pertamina, Pelaku Hacker Desorden, Bukan Bjorka\nhttps://t.co/7cQWsH4bzr'",0,427,1572078032759959553,Susanto21585883
2022-09-20 04:19:41,"b'RT @ismailfahmi: Ndak gini juga cara mainnya om.\n\nDi Eropa, di Singapore, dll yang dituntut kalau ada kebocoran data ya controller dan/atau\xe2\x80\xa6'",0,1596,1572078017656266753,yahsabor
2022-09-20 04:19:36,"b'Terlibat dengan hacker Bjorka, seorang pemuda asal Madiun bernama Muhammad Agung Hidayatullah atau MAH ditangkap polisi pada Rabu (14/9/2022).\n\nSimak berita selengkapnya di https://t.co/UVHv4yiCZS\n#NewsOne #CariBeritaditvOne https://t.co/4m2RhJOizC'",1,0,1572077995871055875,tvOneNews
2022-09-20 04:19:25,b'@KucengTerbanggg Bjorka ini mah \xf0\x9f\x98\x85',0,0,1572077949725343744,ulatbuluaja
2022-09-20 04:19:25,"b'RT @MediaUmat: Polemik Bjorka versus Menkominfo, Begini Tanggapan Pengamat\n\nhttps://t.co/N1XIPC5Z7I https://t.co/ue13DiV3w7'",0,12,1572077948823543810,Karyant70026879
